Emissão/Remoção/Bunker;Gás;Setor de emissão;Categoria emissora;Sub-categoria emissora;Produto ou sistema;Detalhamento;Recorte;Atividade geral;Estado;Bioma;2019;2020;2021;2022;2023
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Bahia;Cerrado;87;101;111;96;125
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Distrito Federal;Cerrado;87;90;96;93;108
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Goiás;Cerrado;636;732;788;757;947
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Maranhão;Cerrado;132;151;163;156;205
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Mato Grosso;Cerrado;464;549;581;568;718
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Mato Grosso do Sul;Cerrado;229;273;315;307;383
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Minas Gerais;Cerrado;721;809;860;813;1018
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Pará;Cerrado;4;9;9;9;11
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Paraná;Cerrado;13;16;19;17;21
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Piauí;Cerrado;88;100;105;104;128
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Rondônia;Cerrado;41;48;45;42;52
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;São Paulo;Cerrado;284;324;338;316;391
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Tocantins;Cerrado;237;288;303;288;349
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Alagoas;Mata Atlântica;62;65;69;68;85
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Bahia;Mata Atlântica;298;308;334;290;376
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Espírito Santo;Mata Atlântica;231;260;287;275;330
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Goiás;Mata Atlântica;2;3;4;3;4
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Mato Grosso do Sul;Mata Atlântica;78;90;97;95;118
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Minas Gerais;Mata Atlântica;774;849;900;851;1065
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Paraíba;Mata Atlântica;39;39;41;38;49
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Paraná;Mata Atlântica;1265;1460;1544;1377;1713
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Pernambuco;Mata Atlântica;171;185;200;190;228
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Rio de Janeiro;Mata Atlântica;520;489;530;537;695
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Rio Grande do Norte;Mata Atlântica;23;22;23;22;27
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Rio Grande do Sul;Mata Atlântica;403;460;495;449;544
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Santa Catarina;Mata Atlântica;607;674;754;703;841
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;São Paulo;Mata Atlântica;2454;2625;2720;2545;3143
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Sergipe;Mata Atlântica;52;54;55;59;71
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Alagoas;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Bahia;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Goiás;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Maranhão;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Mato Grosso;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Mato Grosso do Sul;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Minas Gerais;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Pará;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Paraíba;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Paraná;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Pernambuco;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Piauí;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Rio Grande do Norte;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Rio Grande do Sul;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Rondônia;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;São Paulo;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Sergipe;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Tocantins;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Rio Grande do Sul;Pampa;446;463;499;452;548
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Mato Grosso;Pantanal;6;7;8;8;10
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Biodiesel;Ônibus;Emissões pela queima de combustíveis;Transporte de passageiros;Mato Grosso do Sul;Pantanal;5;4;5;5;6
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Acre;Amazônia;2565;2804;3003;3243;2931
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Amapá;Amazônia;2589;3010;3286;3396;2835
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Amazonas;Amazônia;12286;13593;17651;19917;17086
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Maranhão;Amazônia;12042;13436;15695;16566;16512
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Mato Grosso;Amazônia;21863;25953;31761;34154;32814
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Pará;Amazônia;58559;67366;77916;81606;76397
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Rondônia;Amazônia;16635;18741;21345;22045;20632
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Roraima;Amazônia;2309;2950;3747;4085;3296
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Tocantins;Amazônia;439;521;636;666;612
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Alagoas;Caatinga;2086;2214;2718;2929;2786
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Bahia;Caatinga;38936;41950;48714;46623;45907
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Ceará;Caatinga;27037;27701;33180;34235;32231
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Minas Gerais;Caatinga;3651;4283;4301;4475;4260
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Paraíba;Caatinga;7112;7513;8578;8727;8499
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Pernambuco;Caatinga;17066;18328;21466;22351;20476
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Piauí;Caatinga;4191;4341;4933;5347;5031
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Rio Grande do Norte;Caatinga;9183;9809;10750;11382;10372
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Sergipe;Caatinga;2492;2781;3303;3927;3604
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Bahia;Cerrado;10053;11225;13648;13063;12862
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Distrito Federal;Cerrado;10068;9985;11818;12668;11103
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Goiás;Cerrado;73532;81663;97065;102694;97664
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Maranhão;Cerrado;15247;16811;20098;21213;21144
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Mato Grosso;Cerrado;53672;61204;71634;77031;74008
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Mato Grosso do Sul;Cerrado;26495;30439;38828;41678;39513
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Minas Gerais;Cerrado;83371;90175;105956;110225;104931
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Pará;Cerrado;449;965;1133;1187;1111
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Paraná;Cerrado;1517;1827;2317;2273;2150
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Piauí;Cerrado;10161;11104;12959;14047;13216
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Rondônia;Cerrado;4777;5336;5542;5724;5357
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;São Paulo;Cerrado;32875;36086;41658;42884;40272
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Tocantins;Cerrado;27385;32073;37362;39111;35981
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Alagoas;Mata Atlântica;7205;7264;8503;9163;8717
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Bahia;Mata Atlântica;34434;34355;41100;39336;38731
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Espírito Santo;Mata Atlântica;26691;28957;35415;37323;34066
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Goiás;Mata Atlântica;256;302;435;460;438
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Mato Grosso do Sul;Mata Atlântica;8964;10005;11956;12833;12167
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Minas Gerais;Mata Atlântica;89470;94634;110926;115395;109853
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Paraíba;Mata Atlântica;4533;4386;5053;5141;5007
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Paraná;Mata Atlântica;146237;162783;190216;186634;176569
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Pernambuco;Mata Atlântica;19828;20580;24689;25706;23550
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Rio de Janeiro;Mata Atlântica;60139;54577;65269;72822;71677
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Rio Grande do Norte;Mata Atlântica;2644;2436;2863;3031;2762
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Rio Grande do Sul;Mata Atlântica;46548;51324;61058;60824;56111
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Santa Catarina;Mata Atlântica;70167;75202;92905;95266;86746
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;São Paulo;Mata Atlântica;283768;292734;335221;345090;324073
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Sergipe;Mata Atlântica;5975;6035;6747;8020;7361
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Alagoas;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Bahia;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Goiás;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Maranhão;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Mato Grosso;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Mato Grosso do Sul;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Minas Gerais;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Não Alocado;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Pará;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Paraíba;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Paraná;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Pernambuco;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Piauí;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Rio Grande do Norte;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Rio Grande do Sul;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Rondônia;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;São Paulo;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Sergipe;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Tocantins;NA; -   ; -   ; -   ; -   ; -   
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Rio Grande do Sul;Pampa;51547;51690;61517;61281;56533
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Mato Grosso;Pantanal;729;783;982;1056;1014
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Automóveis;Emissões pela queima de combustíveis;Transporte de passageiros;Mato Grosso do Sul;Pantanal;541;478;570;612;580
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Caminhões;Emissões pela queima de combustíveis;Transporte de carga;Acre;Amazônia;139171;140961;141722;155974;153786
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Caminhões;Emissões pela queima de combustíveis;Transporte de carga;Amapá;Amazônia;140475;151333;155072;163315;148760
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Caminhões;Emissões pela queima de combustíveis;Transporte de carga;Amazonas;Amazônia;666534;683326;832860;957784;896443
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Caminhões;Emissões pela queima de combustíveis;Transporte de carga;Maranhão;Amazônia;653312;675462;740588;796636;866295
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Caminhões;Emissões pela queima de combustíveis;Transporte de carga;Mato Grosso;Amazônia;1186087;1304701;1498691;1642466;1721612
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Caminhões;Emissões pela queima de combustíveis;Transporte de carga;Pará;Amazônia;3176888;3386607;3676545;3924414;4008266
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Caminhões;Emissões pela queima de combustíveis;Transporte de carga;Rondônia;Amazônia;902492;942166;1007207;1060128;1082492
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Caminhões;Emissões pela queima de combustíveis;Transporte de carga;Roraima;Amazônia;125284;148301;176788;196449;172947
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Caminhões;Emissões pela queima de combustíveis;Transporte de carga;Tocantins;Amazônia;23812;26192;30003;32009;32127
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Caminhões;Emissões pela queima de combustíveis;Transporte de carga;Alagoas;Caatinga;113193;111317;128241;140842;146177
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Caminhões;Emissões pela queima de combustíveis;Transporte de carga;Bahia;Caatinga;2112322;2108920;2298613;2242090;2408545
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Caminhões;Emissões pela queima de combustíveis;Transporte de carga;Ceará;Caatinga;1466814;1392581;1565653;1646364;1691022
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Caminhões;Emissões pela queima de combustíveis;Transporte de carga;Minas Gerais;Caatinga;198099;215313;202959;215179;223486
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Caminhões;Emissões pela queima de combustíveis;Transporte de carga;Paraíba;Caatinga;385854;377674;404768;419686;445901
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Caminhões;Emissões pela queima de combustíveis;Transporte de carga;Pernambuco;Caatinga;925868;921400;1012919;1074854;1074307
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Caminhões;Emissões pela queima de combustíveis;Transporte de carga;Piauí;Caatinga;227356;218228;232785;257149;263954
Emissão;CO2e (t) GTP-AR6;Energia;Transportes;Rodoviário;Diesel de petróleo;Caminhões;Emissões pela queima de combustíveis;Transporte de carga;Rio Grande do Norte;Caatinga;498204;493095;507273;547336;544191
