Emissão/Remoção/Bunker;Gás;Setor de emissão;Categoria emissora;Sub-categoria emissora;Produto ou sistema;Detalhamento;Recorte;Atividade geral;Estado;Bioma;2019;2020;2021;2022;2023
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Área urbanizada;Em área protegida;Outros (geral);Mato Grosso do Sul;Mata Atlântica;43,00;0,00;64,00;7,00;14,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Área urbanizada;Em área protegida;Outros (geral);Paraíba;Mata Atlântica;0,00;122,00;0,00;15,00;352,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Área urbanizada;Em área protegida;Outros (geral);Pernambuco;Mata Atlântica;146,00;877,00;619,00;161,00;1184,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Área urbanizada;Em área protegida;Outros (geral);São Paulo;Mata Atlântica;107,00;178,00;57,00;21,00;287,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Área urbanizada;Fora de área protegida;Outros (geral);Mato Grosso;Amazônia;14,00;18,00;0,00;8,00;22,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Área urbanizada;Fora de área protegida;Outros (geral);Alagoas;Caatinga;16,00;200,00;208,00;0,00;192,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Área urbanizada;Fora de área protegida;Outros (geral);Paraíba;Caatinga;266,00;136,00;217,00;40,00;444,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Área urbanizada;Fora de área protegida;Outros (geral);Pernambuco;Caatinga;176,00;72,00;153,00;40,00;217,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Área urbanizada;Fora de área protegida;Outros (geral);Rio Grande do Norte;Caatinga;162,00;73,00;81,00;0,00;65,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Área urbanizada;Fora de área protegida;Outros (geral);Goiás;Cerrado;298,00;111,00;322,00;106,00;982,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Área urbanizada;Fora de área protegida;Outros (geral);Maranhão;Cerrado;41,00;68,00;287,00;0,00;144,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Área urbanizada;Fora de área protegida;Outros (geral);Mato Grosso do Sul;Cerrado;888,00;65,00;38,00;13,00;90,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Área urbanizada;Fora de área protegida;Outros (geral);Minas Gerais;Cerrado;388,00;547,00;1730,00;84,00;1258,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Área urbanizada;Fora de área protegida;Outros (geral);São Paulo;Cerrado;8056,00;7833,00;12030,00;947,00;10226,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Área urbanizada;Fora de área protegida;Outros (geral);Alagoas;Mata Atlântica;9223,00;7034,00;8636,00;1475,00;14997,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Área urbanizada;Fora de área protegida;Outros (geral);Goiás;Mata Atlântica;190,00;22,00;0,00;22,00;0,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Área urbanizada;Fora de área protegida;Outros (geral);Mato Grosso do Sul;Mata Atlântica;292,00;107,00;319,00;28,00;1764,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Área urbanizada;Fora de área protegida;Outros (geral);Minas Gerais;Mata Atlântica;564,00;673,00;1087,00;152,00;935,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Área urbanizada;Fora de área protegida;Outros (geral);Paraíba;Mata Atlântica;1172,00;965,00;467,00;337,00;1800,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Área urbanizada;Fora de área protegida;Outros (geral);Paraná;Mata Atlântica;1497,00;529,00;524,00;63,00;1202,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Área urbanizada;Fora de área protegida;Outros (geral);Pernambuco;Mata Atlântica;2825,00;2783,00;2817,00;429,00;9825,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Área urbanizada;Fora de área protegida;Outros (geral);Rio Grande do Norte;Mata Atlântica;61,00;15,00;115,00;0,00;16,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Área urbanizada;Fora de área protegida;Outros (geral);São Paulo;Mata Atlântica;46000,00;31177,00;40707,00;5422,00;72170,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Área urbanizada;Fora de área protegida;Outros (geral);Sergipe;Mata Atlântica;0,00;0,00;0,00;0,00;0,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Mineração;Em área protegida;Outros (geral);São Paulo;Mata Atlântica;142,00;78,00;0,00;0,00;0,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Mineração;Fora de área protegida;Outros (geral);Goiás;Cerrado;0,00;0,00;60,00;40,00;0,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Mineração;Fora de área protegida;Outros (geral);Minas Gerais;Cerrado;6,00;25,00;155,00;71,00;0,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Mineração;Fora de área protegida;Outros (geral);São Paulo;Cerrado;13,00;51,00;0,00;0,00;0,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Mineração;Fora de área protegida;Outros (geral);Minas Gerais;Mata Atlântica;7,00;0,00;0,00;0,00;1553,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Mineração;Fora de área protegida;Outros (geral);Paraíba;Mata Atlântica;290,00;191,00;0,00;0,00;0,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Mineração;Fora de área protegida;Outros (geral);Pernambuco;Mata Atlântica;0,00;15,00;0,00;0,00;0,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Mineração;Fora de área protegida;Outros (geral);São Paulo;Mata Atlântica;378,00;857,00;149,00;57,00;14,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Outras áreas não vegetadas;Em área protegida;Outros (geral);Mato Grosso do Sul;Cerrado;0,00;0,00;0,00;0,00;242,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Outras áreas não vegetadas;Em área protegida;Outros (geral);Minas Gerais;Cerrado;0,00;0,00;0,00;0,00;175,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Outras áreas não vegetadas;Em área protegida;Outros (geral);São Paulo;Cerrado;1104,00;427,00;389,00;980,00;1791,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Outras áreas não vegetadas;Em área protegida;Outros (geral);Alagoas;Mata Atlântica;15,00;0,00;0,00;0,00;15,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Outras áreas não vegetadas;Em área protegida;Outros (geral);Mato Grosso do Sul;Mata Atlântica;71,00;50,00;7,00;121,00;1279,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Outras áreas não vegetadas;Em área protegida;Outros (geral);Minas Gerais;Mata Atlântica;0,00;0,00;0,00;0,00;194,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Outras áreas não vegetadas;Em área protegida;Outros (geral);Paraná;Mata Atlântica;0,00;0,00;0,00;0,00;92,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Outras áreas não vegetadas;Em área protegida;Outros (geral);São Paulo;Mata Atlântica;598,00;320,00;271,00;715,00;2776,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Outras áreas não vegetadas;Fora de área protegida;Outros (geral);Mato Grosso;Amazônia;54,00;161,00;0,00;0,00;347,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Outras áreas não vegetadas;Fora de área protegida;Outros (geral);Goiás;Cerrado;5298,00;2731,00;3786,00;2824,00;26741,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Outras áreas não vegetadas;Fora de área protegida;Outros (geral);Maranhão;Cerrado;7,00;0,00;82,00;48,00;295,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Outras áreas não vegetadas;Fora de área protegida;Outros (geral);Mato Grosso;Cerrado;710,00;392,00;145,00;462,00;2382,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Outras áreas não vegetadas;Fora de área protegida;Outros (geral);Mato Grosso do Sul;Cerrado;701,00;329,00;727,00;1606,00;15429,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Outras áreas não vegetadas;Fora de área protegida;Outros (geral);Minas Gerais;Cerrado;1621,00;1842,00;3235,00;6083,00;21509,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Outras áreas não vegetadas;Fora de área protegida;Outros (geral);Piauí;Cerrado;62,00;14,00;21,00;21,00;103,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Outras áreas não vegetadas;Fora de área protegida;Outros (geral);São Paulo;Cerrado;5190,00;5417,00;4018,00;7299,00;23772,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Outras áreas não vegetadas;Fora de área protegida;Outros (geral);Tocantins;Cerrado;14,00;14,00;20,00;48,00;34,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Outras áreas não vegetadas;Fora de área protegida;Outros (geral);Alagoas;Mata Atlântica;450,00;304,00;372,00;799,00;12095,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Outras áreas não vegetadas;Fora de área protegida;Outros (geral);Goiás;Mata Atlântica;29,00;29,00;15,00;29,00;915,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Outras áreas não vegetadas;Fora de área protegida;Outros (geral);Mato Grosso do Sul;Mata Atlântica;799,00;927,00;121,00;785,00;4154,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Outras áreas não vegetadas;Fora de área protegida;Outros (geral);Minas Gerais;Mata Atlântica;588,00;1265,00;982,00;1450,00;8662,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Outras áreas não vegetadas;Fora de área protegida;Outros (geral);Paraná;Mata Atlântica;707,00;1173,00;552,00;2063,00;5872,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Outras áreas não vegetadas;Fora de área protegida;Outros (geral);Pernambuco;Mata Atlântica;15,00;15,00;23,00;54,00;145,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Outras áreas não vegetadas;Fora de área protegida;Outros (geral);Rio Grande do Norte;Mata Atlântica;0,00;0,00;0,00;0,00;0,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Outras áreas não vegetadas;Fora de área protegida;Outros (geral);São Paulo;Mata Atlântica;12974,00;11997,00;14860,00;21703,00;87424,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Outras áreas não vegetadas;Fora de área protegida;Outros (geral);Sergipe;Mata Atlântica;0,00;0,00;0,00;0,00;0,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Praia, duna e areal;Em área protegida;Outros (geral);Alagoas;Mata Atlântica;0,00;0,00;0,00;0,00;0,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Praia, duna e areal;Em área protegida;Outros (geral);Paraíba;Mata Atlântica;0,00;0,00;0,00;0,00;0,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Praia, duna e areal;Em área protegida;Outros (geral);Rio Grande do Norte;Mata Atlântica;0,00;0,00;0,00;0,00;0,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Praia, duna e areal;Em área protegida;Outros (geral);Sergipe;Mata Atlântica;0,00;0,00;0,00;0,00;0,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Praia, duna e areal;Fora de área protegida;Outros (geral);Alagoas;Mata Atlântica;0,00;0,00;0,00;8,00;8,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Praia, duna e areal;Fora de área protegida;Outros (geral);Paraíba;Mata Atlântica;0,00;0,00;0,00;0,00;0,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Praia, duna e areal;Fora de área protegida;Outros (geral);Pernambuco;Mata Atlântica;0,00;0,00;0,00;0,00;0,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Praia, duna e areal;Fora de área protegida;Outros (geral);Rio Grande do Norte;Mata Atlântica;0,00;0,00;0,00;0,00;0,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Cana-de-açúcar -- Praia, duna e areal;Fora de área protegida;Outros (geral);Sergipe;Mata Atlântica;0,00;0,00;8,00;0,00;0,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Citrus -- Área urbanizada;Em área protegida;Outros (geral);São Paulo;Cerrado;13,00;6,00;6,00;0,00;25,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Citrus -- Área urbanizada;Fora de área protegida;Outros (geral);Minas Gerais;Cerrado;39,00;33,00;46,00;13,00;124,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Citrus -- Área urbanizada;Fora de área protegida;Outros (geral);São Paulo;Cerrado;712,00;801,00;313,00;57,00;434,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Citrus -- Outras áreas não vegetadas;Em área protegida;Outros (geral);São Paulo;Cerrado;217,00;95,00;108,00;45,00;45,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Citrus -- Outras áreas não vegetadas;Fora de área protegida;Outros (geral);Goiás;Cerrado;0,00;0,00;0,00;7,00;7,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Citrus -- Outras áreas não vegetadas;Fora de área protegida;Outros (geral);Minas Gerais;Cerrado;820,00;45,00;20,00;85,00;377,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Citrus -- Outras áreas não vegetadas;Fora de área protegida;Outros (geral);São Paulo;Cerrado;288,00;100,00;250,00;561,00;845,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Dendê -- Área urbanizada;Fora de área protegida;Outros (geral);Pará;Amazônia;4,00;4,00;0,00;0,00;45,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Dendê -- Mineração;Fora de área protegida;Outros (geral);Pará;Amazônia;169,00;53,00;547,00;458,00;29,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Dendê -- Outras áreas não vegetadas;Fora de área protegida;Outros (geral);Pará;Amazônia;0,00;7,00;11,00;0,00;246,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Mosaico de agricultura e pastagem -- Afloramento rochoso;Em área protegida;Outros (geral);Bahia;Caatinga;0,00;0,00;0,00;0,00;0,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Mosaico de agricultura e pastagem -- Afloramento rochoso;Fora de área protegida;Outros (geral);Bahia;Caatinga;5,00;4,00;1,00;0,00;0,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Mosaico de agricultura e pastagem -- Afloramento rochoso;Fora de área protegida;Outros (geral);Ceará;Caatinga;1,00;0,00;0,00;0,00;0,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Mosaico de agricultura e pastagem -- Afloramento rochoso;Fora de área protegida;Outros (geral);Rio Grande do Norte;Caatinga;0,00;0,00;0,00;0,00;0,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Mosaico de agricultura e pastagem -- Apicum;Em área protegida;Outros (geral);Alagoas;Mata Atlântica;0,00;0,00;0,00;0,00;0,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Mosaico de agricultura e pastagem -- Apicum;Em área protegida;Outros (geral);Bahia;Mata Atlântica;25,00;16,00;1,00;0,00;0,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Mosaico de agricultura e pastagem -- Apicum;Em área protegida;Outros (geral);Espírito Santo;Mata Atlântica;0,00;0,00;0,00;0,00;0,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Mosaico de agricultura e pastagem -- Apicum;Em área protegida;Outros (geral);Paraná;Mata Atlântica;0,00;0,00;0,00;0,00;0,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Mosaico de agricultura e pastagem -- Apicum;Em área protegida;Outros (geral);Pernambuco;Mata Atlântica;5,00;1,00;0,00;0,00;0,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Mosaico de agricultura e pastagem -- Apicum;Em área protegida;Outros (geral);Rio de Janeiro;Mata Atlântica;0,00;0,00;0,00;0,00;0,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Mosaico de agricultura e pastagem -- Apicum;Em área protegida;Outros (geral);Rio Grande do Norte;Mata Atlântica;0,00;0,00;0,00;0,00;0,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Mosaico de agricultura e pastagem -- Apicum;Em área protegida;Outros (geral);Santa Catarina;Mata Atlântica;31,00;14,00;18,00;0,00;0,00
Emissão;CO2e (t) GWP-AR6;Mudança de Uso da Terra e Floresta;Alterações de uso da terra;Outras mudanças de uso da terra;Uso agropecuário -- Área sem vegetação;Mosaico de agricultura e pastagem -- Apicum;Em área protegida;Outros (geral);São Paulo;Mata Atlântica;0,00;28,00;0,00;0,00;0,00
